Country,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.680701052,3.469494557,3.535818783,3.391754371,2.843541134,2.893986176,2.607818478,2.799481005,2.111432384,2.282599211,2.285051148,1.991654279,1.875386927,1.654638761,1.655056813,1.726788455,1.989187496,1.793411657,1.798180665,2.016696936,2.025707226,1.88135706,1.823627218
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06110053,3.945166299,3.811569362,3.678647178,3.337580827,3.180409181,3.003865902,2.631375706,2.56078526,2.672698687,2.647424433,2.612376703,2.598874679,2.524664781,2.496384023,2.567069784,2.496017055,2.021993662
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.32026144,44.4141658,45.93544315,44.29345752,44.89115513,42.28290366,39.08017464,39.52342603,35.63684442,34.00342906,33.19934965,24.44096483,30.44041301,39.03103103,36.83216982,33.78894343,35.0329468,,,,,,,,,,,
Somalia,SOM,64.44533551,64.16365413,64.94705891,64.03267113,64.51359142,63.43845254,61.86902002,59.63529527,54.62890625,53.74677225,52.70569614,50.47241743,54.60605616,53.88867883,38.25168365,48.74403422,51.01340572,55.93023079,54.9810896,51.06689823,64.36218924,62.77097454,62.96166797,60.83520917,65.13270498,63.6252183,58.64134703,61.36958758,66.70764687,60.75999647,62.74456519,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,10.66346332,11.00965759,10.57660626,10.38478681,9.001349528,8.757411067,9.053824363,9.968499136,8.37484726,7.817453696,6.757373062,7.336863096,7.211597028,6.866699459,8.236705318,7.269566451,6.384115115,6.625364225,6.293826735,5.58519953,5.836479544,6.045897617,5.259943866,4.106171065,4.434550936,4.775357696,4.570643403,5.148636734,5.319321012,4.901704104,4.207097009,4.170112054,3.512690144,3.830397098,4.214955475,3.537162821,3.860002427,3.692557569,3.448135515,3.237963805,2.994745986,3.216383213,3.384390416,3.052348605,2.763467723,2.389623573,2.331412417,2.643372701,2.859484952,2.713427607,2.387365685,2.285475975,2.169490288,2.097756311,2.174706761,2.080835376,2.178173587,2.287746335
South Asia,SAS,42.6960636,41.85993231,39.93238417,40.6445051,41.84465329,39.93637345,40.63956857,43.1158819,42.18822274,41.80270667,40.49963678,38.63134948,39.17753334,41.5341057,39.23971973,36.86266094,34.61259457,35.68731992,34.4716014,32.65451318,32.78639435,31.71949321,30.8146113,31.33722066,30.38632727,29.03805023,27.9638086,27.35585467,28.11045463,27.24472076,27.1672395,27.56309874,26.95699609,26.77552009,26.37412885,24.82892413,25.32664421,24.55550532,24.58884951,23.44116801,22.19436866,21.96661762,20.11130715,20.05397308,18.40941752,18.17072903,17.8667223,17.82930784,17.86449084,17.85499846,17.97529791,17.88084489,17.38096197,17.57965101,17.27182218,16.73081833,16.70602576,15.92779317
South Asia (IDA & IBRD),TSA,42.6960636,41.85993231,39.93238417,40.6445051,41.84465329,39.93637345,40.63956857,43.1158819,42.18822274,41.80270667,40.49963678,38.63134948,39.17753334,41.5341057,39.23971973,36.86266094,34.61259457,35.68731992,34.4716014,32.65451318,32.78639435,31.71949321,30.8146113,31.33722066,30.38632727,29.03805023,27.9638086,27.35585467,28.11045463,27.24472076,27.1672395,27.56309874,26.95699609,26.77552009,26.37412885,24.82892413,25.32664421,24.55550532,24.58884951,23.44116801,22.19436866,21.96661762,20.11130715,20.05397308,18.40941752,18.17072903,17.8667223,17.82930784,17.86449084,17.85499846,17.97529791,17.88084489,17.38096197,17.57965101,17.27182218,16.73081833,16.70602576,15.92779317
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.890172139,4.392694962,4.299979346,4.155100155,3.81446907,3.738491296,3.650032593,3.455413673,3.381698429,3.073761928,2.712112843,2.356013151,2.440398702,2.289950503,2.182378606,2.336218181,2.27857656,2.309930132,2.510400285,2.433948083,2.524634305,2.511349799,2.592247577
Sri Lanka,LKA,32.10419693,32.90995044,31.09252254,32.34974143,30.96238539,28.56488687,28.68265285,30.0772318,31.62786977,29.32323546,28.76776884,27.52395522,26.73869749,27.66915715,33.52872346,30.6494283,29.32061172,30.97782322,30.78518565,27.23629969,27.81798727,27.96159105,26.5994502,28.4760072,28.85648932,28.05746361,27.45499681,27.30228993,26.68362343,25.95598285,26.68499557,27.08797056,26.12236113,24.88070331,23.97383949,23.14012307,22.53906328,21.94860064,21.16449052,20.72848094,19.92731504,20.0666052,14.27932254,13.23051488,12.54380414,11.81947682,11.33628023,11.68316433,13.37920077,12.6919713,8.496183463,8.831647575,7.449353063,7.666518107,8.006609793,8.184271461,7.479809316,7.706228126
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,10.41893548,8.697730647,8.119825795,8.516536793,5.909862807,8.31570453,6.444008455,6.839073202,5.15814871,6.098143865,6.207043757,5.672924504,4.422168102,3.64200304,3.979363258,4.204007534,4.070905523,3.438512601,3.030886106,2.915178374,3.199110564,2.378123869,1.826153502,1.549792049,1.726669518,1.77810165,1.795574702,1.797502042,1.673755058,1.203844221,1.181296268,1.287695946,1.201634935,1.401119965,1.481582847,1.424452807,1.305598925,1.142909018,1.032314746,0.950880432,1.066360885
St. Lucia,LCA,,,,,,,,,,,,,,,,,,11.14019235,11.70718437,10.80270368,8.731595185,8.283244703,8.823358122,9.46392795,9.739491204,10.75723007,13.41420919,9.383469298,11.69185542,9.410380803,10.07327235,8.799182979,9.470804693,7.616332947,6.393829469,6.531557956,5.932883323,4.703954206,5.725227965,5.088768544,5.072397623,4.160237312,4.743464545,3.918281123,3.799137932,2.942165135,2.869600977,2.518896977,3.411150885,3.30954656,2.217782994,1.894882101,2.166586112,2.356366299,2.03811706,2.056023544,2.069315286,1.877719257
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,11.8991246,14.26355711,12.50873879,9.996226142,11.76851742,11.02429499,10.38345975,12.14938249,12.17160022,12.37771883,11.32139988,13.68791286,13.0286481,14.17003936,12.47325737,13.22575096,9.787264704,7.069601818,9.197444185,8.155373129,6.449164465,7.058451966,6.939852695,7.429464946,6.281064052,6.360150344,5.527094414,5.202007645,5.474343284,5.269306766,5.650461661,5.641336476,5.918819648,6.07881727,6.360819379,6.162830704,6.480503136,6.629724208,6.237885463,6.955974843,6.922138837
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,,,,,22.21034728,22.67940739,22.82178065,23.05313485,22.6482959,23.10649642,22.62366795,24.22019544,22.3224591,22.18911937,23.54331534,21.28423966,22.69609498,22.61423104,21.38850356,21.2503861,22.18409135,22.98312661,21.37871029,18.59585103,20.32655221,24.21753727,22.57313384,19.99109457,19.8625,19.034355,18.79559277,19.24093974,20.21870362,16.94696544,16.42609182,16.92250826,16.3534413,15.94097218,16.07082156,16.1619077,16.22687537
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,,,,,22.22369739,22.69451327,22.83576806,23.06853767,22.66277257,23.12108278,22.63845591,24.23682573,22.33784342,22.20353536,23.55889521,21.29870982,22.71144746,22.62955135,21.40277283,21.26477107,22.19958513,22.99999676,21.39386058,18.60891965,20.34105552,24.23662831,22.59097582,20.00589167,19.87736332,19.04864202,18.80987555,19.25577712,20.23468873,16.96005817,16.43875541,16.93577182,16.36564254,15.95307106,16.0833248,16.17453108,16.22687537
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,,,,,,,,,,,,22.21034728,22.67940739,22.82178065,23.05313485,22.6482959,23.10649642,22.62366795,24.22019544,22.3224591,22.18911937,23.54331534,21.28423966,22.69609498,22.61423104,21.38850356,21.2503861,22.18409135,22.98312661,21.37871029,18.59585103,20.32655221,24.21753727,22.57313384,19.99109457,19.8625,19.034355,18.79559277,19.24093974,20.21870362,16.94696544,16.42609182,16.92250826,16.3534413,15.94097218,16.07082156,16.1619077,16.22687537
Sudan,SDN,51.42784294,51.50305308,49.88108108,44.84590861,41.82871328,41.94124653,35.1325208,34.85795962,32.54022595,34.50956008,38.1649118,38.81777108,38.53805228,39.84134391,39.6010156,35.81040848,34.3776865,35.60431985,34.74349782,32.1293144,29.91353694,33.37992313,34.10533911,31.19111709,28.60645418,31.46633272,34.51774638,31.61163175,39.37287887,37.36901382,39.01958906,40.1843516,38.54295443,39.90006845,34.53070431,37.28028116,42.38485196,45.04224916,44.3945906,43.26549942,40.68217391,41.24523701,40.25748449,36.61714529,32.21098703,30.59881765,28.11853395,25.17637861,24.50800419,24.67041159,23.31053838,24.35917039,33.14337531,33.7625756,31.85123541,31.41855828,31.19998686,30.45323833
Suriname,SUR,10.12253596,10.16260163,9.855072464,10.04545455,10.05378568,10.24161558,9.175920514,8.692365835,8.590208522,7.689012637,7.202103985,7.241825236,7.267037552,7.025876187,7.881172002,6.247311828,7.082096934,7.184087363,6.233854521,7.407407407,7.717951944,7.879196896,7.88395345,7.180851064,7.782213736,8.170626968,9.292929293,10.41996224,10.07408045,8.98031409,8.086531033,8.81106402,11.15505026,18.87646615,16.32197791,13.80833619,14.82413007,11.7277991,9.941005291,8.53756228,10.16195717,9.935621303,6.847206959,6.540565047,5.329821819,4.918367347,10.18595615,10.35851631,9.13590431,10.04888137,9.697323439,8.933019651,8.567603748,8.68617867,9.384757719,9.211084834,9.329089128,8.741764422
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,3.906461325,3.959177131,4.080900099,4.027176764,4.019845335,3.984747744,3.840437287,3.642199335,3.480109454,3.418820863,3.121800877,2.625695701,2.494559001,2.350117585,2.408805612,2.4506759,2.195106171,2.129739543,1.98968712,1.856108575,1.681679815,1.679129021,1.623502457,1.605709321,1.585603442,1.003971999,1.192869757,1.398460989,1.416371891,1.295480718,1.428155843,1.437109078,1.313069909,1.226289547,1.188872294,1.202635326,1.148519275,1.103196712
Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.238130146,2.025985422,1.865249352,1.699792661,1.590440383,1.474905068,1.318157221,1.301033445,1.258405211,1.157341846,1.153637506,0.993411093,0.983641799,0.910374852,0.976286272,0.861322409,0.814904148,0.801680742,0.835978076,0.753587093,0.699118549,0.697310731,0.658862437,0.692951418,0.720956248,0.65085656,0.652610995,0.646585273
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,20.81366771,23.63978117,25.22636243,30.16376663,23.52816658,28.28515846,30.6758804,31.71245594,29.0084712,27.8410831,28.20158501,27.71731342,25.77387181,29.38639511,24.13428528,24.1428166,25.87601609,25.70898282,24.69373829,22.26657405,20.72644211,20.99843106,19.5368679,,,,,,,,,,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,32.66331658,33.05227656,30.80645161,31.68604651,32.02898551,33.33333333,36.09467456,29.52086553,20.97983198,19.07259486,36.69300476,36.02770314,32.00241766,25.10350071,25.38952474,25.12367913,23.80829703,22.23518839,24.21077019,19.22428424,21.19175833,21.44987945,19.43320959,19.86728861,18.5520033,19.58667751,23.83550984,23.32681656,20.43032509,23.44601054,21.9360517,20.37906339,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.04694153,43.85518189,44.70485693,44.82485442,41.58496338,43.6503559,44.0136032,42.60190213,31.47843813,32.10248167,31.30949037,30.6568022,30.26827403,30.2909079,30.94471267,28.61503174,29.03898378,26.82570345,28.78908068,30.23768303,29.90719393,29.35457698,31.0829264,31.18845299,28.81294907,28.99884708,29.23375989,30.1323536
Thailand,THA,36.44438043,35.83823047,34.00270049,33.06552313,30.63419929,31.92324563,33.40020742,29.24377633,28.682927,28.68471764,25.9158756,23.92438082,25.33803682,27.69022923,27.00573136,26.87108478,26.69552647,24.78309776,24.49815527,23.9935595,23.23987777,21.35710076,18.54844952,20.06017393,17.57385642,15.80937021,15.6641499,15.73343752,16.1780589,15.07529261,12.49962783,12.6498266,12.29733574,8.027850375,8.629038598,9.082752811,9.065074521,9.066834186,10.26244699,8.895823038,8.502900397,8.582504851,8.696025949,9.44456985,9.294173322,9.198074335,9.406123689,9.350609229,10.07543887,9.790233755,10.52516753,11.5946519,11.50702522,11.32486762,10.09162981,8.992772027,8.504765722,8.655681155
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72011144,19.88413271,22.67737587,22.38023401,12.5829232,7.371578258,5.484757606,5.625456337,4.400459594,5.65785984,5.655381711,4.079524504,4.456592178,5.230119896,7.36117864,8.931905131,11.3529404,
Togo,TGO,54.88213371,55.1612753,53.39504558,51.85181137,48.89430678,44.66232181,43.87946262,44.21052691,44.57429659,42.95982381,33.7607201,31.68568949,30.73284873,32.00883615,24.61082381,26.6061986,32.29729807,35.44502501,24.08602163,25.35583162,27.48854606,28.1835632,26.96296705,34.47566818,33.46080359,33.66423191,34.75775806,33.48428232,33.57475517,32.22346085,33.75411482,32.82417093,35.26324642,44.143647,34.92287991,37.76285037,40.83710311,42.19238597,34.96374082,36.93322318,35.14112169,37.71936035,38.19171067,35.79569812,36.23331063,39.40855815,35.8837052,35.82352891,40.70809912,32.91183395,31.03244507,30.76088842,42.59993034,39.71648284,41.96838168,40.66192797,41.38426078,41.2895706
Tonga,TON,,,,,,,,,,,,,,,,42.40754836,39.97062509,38.02104142,35.7026227,36.23179701,33.40260407,33.81828924,32.73577043,31.08394144,32.508776,31.86120607,32.93439586,32.7511853,31.64531609,30.4367318,29.91315339,30.65479663,32.78560674,34.11018939,21.83404151,21.41222219,20.60974843,20.53227287,21.61721506,22.71786338,19.95004432,18.35682852,18.21373323,19.21435825,20.4429856,17.81855105,15.75924114,16.70938027,14.75237092,15.34056661,16.40241336,17.03225806,16.71246565,17.58382391,17.05407085,17.62203049,17.21191681,
Trinidad and Tobago,TTO,,,,,,,6.705891835,6.470854727,6.766372827,6.76976386,6.649631928,6.617729722,7.110257026,5.705483414,4.581773191,5.035753947,4.873163043,4.102060323,3.651632697,3.360553363,2.587865829,2.596984685,2.388800737,2.131701819,1.326744373,2.434840352,2.763035921,2.768063918,2.716227943,2.45033473,2.54097219,2.477104076,2.53567551,2.514917817,2.22232078,2.31282988,2.084911498,2.167228406,2.058058584,1.935923113,1.357193887,1.286377056,1.398472198,0.947884613,0.761483946,0.48399919,0.566876991,0.371661708,0.365514424,0.595145826,0.520146105,0.45654257,0.364138296,0.371828624,0.348942732,0.446716295,0.497159568,0.477871152
Tunisia,TUN,,,,,,20.79569479,17.85910339,16.29824561,17.57879881,15.91848789,17.0328216,19.38266001,21.45199063,19.74289933,18.72981005,18.4793844,17.75478531,15.81732743,15.08917428,13.54209446,14.13077249,13.66650649,13.15460828,12.37804555,14.21152767,15.814371,13.01184291,16.46733787,11.8305891,12.9156717,15.72066533,16.72070364,16.12237155,14.70913183,12.55801895,11.36654195,13.71320078,11.23460342,10.60074514,10.60633896,10.00635335,9.421826028,8.29843107,9.291471251,9.902519658,9.169831148,9.280405265,8.643354567,7.850502463,8.297260265,7.53459309,8.534675511,9.085856748,8.894244525,9.059041961,10.19476423,9.220992987,
Turkey,TUR,54.91923642,51.52354571,52.80199253,53.32618026,50.49701789,46.23255814,47.12824548,44.46808511,41.58730159,40.86757991,39.08396947,37.36082474,34.31338637,33.95604396,36.00242033,35.37077257,32.51943635,31.43993184,31.8035274,27.90756272,26.14614002,24.16276421,22.3537485,20.91501388,21.2014311,19.69055862,19.51260099,17.81847089,17.25895631,16.5859815,17.47622883,15.24707558,14.98366515,15.41601856,15.46283477,15.69320308,16.85455609,14.46115269,12.45928753,10.47831161,10.08149832,8.853831148,10.26876554,9.882144498,9.421651664,9.254761115,8.161853143,7.518461013,7.484180533,8.129997566,9.026066667,8.235213297,7.752758803,6.725324576,6.589728231,6.903473842,6.183746435,6.075887711
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25.92592593,28.57142857,33.33333333,32.20338983,10.875,18.16367265,32.68348624,16.21165644,12.62948773,20.23620913,25.15898535,24.84044675,22.53877082,23.09804465,20.93280283,19.11960273,18.35545923,18.53095958,17.19632825,18.85481481,10.72164948,10.51535297,11.34054256,8.884354558,8.501466802,8.474394207,8.295443552,9.300176299,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.60813799,24.17034018,23.16448063,23.57551366,23.5847156,24.0419524,25.99491204,24.67393591,21.76968229,20.71161561,17.92231134,18.3133314,17.37818707,17.38496291,18.68238444,20.38582713,22.78809798,23.23860822,22.10899424,24.17911307,26.74814089,26.1489686,20.49673173,19.57636686,18.96293519,16.50809413,,
Uganda,UGA,49.87486061,49.92284207,49.18082538,47.51292127,47.24339811,49.06616018,48.0332829,45.83876104,44.42645074,45.36959387,51.02812048,54.0452435,54.49765258,58.59657782,60.48770547,70.6159352,71.87104156,73.28725962,73.65537312,65.21779783,71.76304224,58.32647873,50.24110218,53.05758072,49.7566803,48.37571787,53.09797344,54.75449753,54.2743959,54.37622776,53.2829074,49.37254064,48.20294349,48.28488218,46.16984867,45.29538761,41.03720152,38.11995975,38.25104851,34.78597875,27.50910688,27.85024148,23.433428,24.50702258,21.67035264,25.07493613,24.03493298,22.27811368,21.38459856,26.14617558,26.23553733,25.06252981,26.08152859,25.47995235,25.0743798,23.9815828,23.70811244,24.89675137
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.76302274,20.04219409,22.26351131,24.44803446,24.61261021,20.85301277,21.5406716,14.57239671,13.76975949,12.22905066,12.51539627,12.06807441,11.87500936,14.49050391,14.47181547,13.02776671,10.86951643,10.81935482,9.159093174,7.563497766,6.570273791,6.871745973,7.199689055,7.44756547,8.196595207,7.815720287,8.78638928,10.15460815,12.05937611,11.63138191,10.23138401
United Arab Emirates,ARE,,,,,,,,,,,,,,,,0.540188294,0.545088281,0.485156878,0.629067481,0.547223178,0.490602457,0.548306765,0.640366458,0.730600582,0.84247151,0.925826535,1.184524144,1.143229342,1.197735192,1.193025792,1.058428475,1.297768008,1.378621078,1.480901077,1.830425017,1.787068305,1.792431872,2.004021865,2.180890491,2.333245197,2.262650093,2.238200162,2.203322589,1.927683933,1.665361909,1.395413347,1.094244002,0.976671168,0.827305464,1.036886889,0.763452742,0.671910149,0.638882185,0.643763044,0.639504607,0.740999247,0.776054568,0.763056697
United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.330637368,1.305325017,1.294580746,1.306086496,1.350195184,1.297676002,1.12964257,0.99867441,0.905963917,0.847092146,0.781724145,0.748448906,0.727699889,0.766749672,0.775136994,0.578843122,0.56217051,0.569321831,0.63339962,0.550755262,0.659355127,0.609946289,0.603480247,0.65373164,0.639227201,0.592777078,0.537102884,0.516676662
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334861762,1.21341268,1.150805217,1.149768507,1.128283843,0.969255589,1.130047834,1.251319511,1.140012491,1.021918465,1.051659881,1.115759283,1.024892905,1.138411756,1.324446392,1.202428826,1.380333118,1.217616938,1.069936278,1.014459914,
Upper middle income,UMC,24.94743613,31.75949625,33.19678651,33.309446,31.9012142,29.63467249,28.75987568,29.73067588,29.2638005,26.98347877,25.31940571,24.55876461,23.72441973,23.95629037,24.1689766,23.24373211,23.22738032,21.84888955,20.58878169,21.51598877,20.91013943,21.63982341,21.78867088,21.79815401,21.49532812,19.70434625,19.18263906,18.79993184,18.11327592,17.36492162,17.80422897,16.35362609,14.53048223,13.3858944,13.60305085,13.18626193,12.92838138,11.95198758,11.5272491,10.87219779,9.873281299,9.545723341,9.310857629,8.985399467,8.975538715,8.073771651,7.492334613,7.313376967,7.278712583,7.263289312,7.037139299,6.980152142,6.896322097,6.909328525,6.795436214,6.828205936,6.772646908,6.447528202
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,13.40118019,14.62802845,13.59511315,12.65181948,13.71186351,12.04352629,10.89759792,9.208457677,8.497830722,8.815643711,7.366757862,7.925336057,8.616111364,8.016058205,6.800472391,7.044928186,6.033658417,6.203816124,5.778037725,7.732629412,9.804190895,11.18425535,8.745836745,8.913845239,8.499364185,9.168924036,7.886996095,7.202064503,8.829161991,8.121772491,7.616200623,6.735462175,6.131441946,5.891939729,5.160294099
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.50515237,28.03350129,31.13557887,33.11399181,37.09319196,35.13918535,27.58508869,34.34559848,28.04992151,22.36475614,28.19861184,26.8,29.02295341,30.05620833,29.97309914,30.12272619,28.58983578,26.44400946,25,25.07940866,23.23589926,19.6896058,18.63268497,17.99375845,17.79767966,17.6492633,17.42556563,17.0990165,16.61404018,16.1149317,17.31974934
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,21.95122219,18.89775074,21.3502406,19.97182805,25.10280545,26.7489406,27.82098201,23.94366197,20.36598942,20.02320784,20.2851008,20.87692806,16.55999621,16.19981116,18.07408055,16.28335227,16.44358006,17.60067175,16.74536256,26.09722554,24.84678538,22.96413023,23.5298826,24.26547026,22.82948157,23.59875499,22.27449708,20.9840989,20.55965582,20.19251059,19.76074571,20.72535045,22.88036347,25.01553546,24.99241455,25.19561618,26.60491141,,
"Venezuela, RB",VEN,,,,,,,,,5.705498036,6.183010944,5.817424601,5.608899898,5.185796296,5.263962726,4.384209656,4.865926627,4.467488667,4.763172983,4.833996213,4.646121149,4.6728839,4.774148995,5.054471724,5.262388033,5.299262715,5.996735234,6.594561497,6.266059302,6.611191368,6.094173595,5.386174379,5.46855903,5.309182111,5.348152429,5.042885526,5.208777947,4.226175132,4.495492005,4.950432155,4.351061428,3.932985731,4.231512485,3.847046192,4.31314644,3.718817184,3.695183232,3.656804634,3.813539389,4.158416116,5.662177795,5.375265166,5.012930064,5.016368634,4.902550073,5.026753566,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,40.17093765,38.06343907,40.55749129,46.29701686,42.06741893,38.73674175,40.48913398,33.93858792,29.86995394,27.42782887,27.18268878,27.75882604,25.77170679,25.78078041,25.43443799,24.534582,23.24104759,23.02944218,22.54243671,21.80769935,19.29997888,18.72678545,18.6550997,20.41314392,19.16845987,18.37848058,19.56775113,19.221401,17.96358637,17.69919977,16.992212,16.31964409,15.33911611
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26275806,11.81917875,13.01618958,11.41816054,11.71394857,10.6504027,9.681008902,8.472163249,8.031947804,6.980846774,6.929686778,5.242352746,5.449990835,6.420502016,6.266576759,5.96846537,5.583915809,5.967282665,4.651843183,4.146361013,3.884991664,3.55164523,3.155887589,
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.300345292,7.685997272,7.579267473,5.750737267,5.61718617,5.341742694,4.961191052,4.883323016,4.775722452,4.634905945,4.524045486,4.152926343,3.920644068,3.814910403,3.80546223,3.757244115,3.69868721,3.733554851,3.654644714,3.712687069,3.607275526,3.584890276,3.546352037,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38056746,23.12413417,24.17753092,22.55313933,24.96181437,20.53383296,16.72812731,16.19026184,19.56317279,16.43483208,13.76784717,14.11544786,13.34206955,12.8770235,11.73033638,10.54766696,10.14691811,9.855416829,8.700804559,10.02131756,8.162181572,8.533169223,8.43814382,7.867396368,7.819415484,10.3484434,15.93393535,
Zambia,ZMB,11.46062913,12.76159212,12.34542457,13.01928046,11.98093941,14.31398417,13.44632768,12.84461153,11.38688729,9.665697674,10.65195273,13.04090101,12.87476636,11.30911152,10.64545406,13.11099796,14.19878296,16.39146194,16.12831564,14.9300857,13.98354877,15.62517932,13.46201986,14.19927294,14.5447171,13.08276418,12.17137744,10.88388054,16.40171301,19.14075808,18.20257632,15.81402977,21.26754851,30.47873046,11.8265026,14.0893721,13.29824478,13.98254848,15.86841123,18.18997166,16.14977346,15.52748224,15.36142994,15.61709962,15.58094288,14.58855137,13.20627106,12.10559624,11.45399975,11.55278363,9.420989776,9.647775853,9.321531002,8.226563713,6.779609272,4.98082954,6.228470416,7.164441058
Zimbabwe,ZWE,,,,,,18.76438023,21.12671782,21.85706248,16.90325202,19.53678115,16.31204078,18.49472095,18.97019169,15.92594699,19.47164171,18.59710772,18.58865563,17.4806326,14.06929014,13.08537349,15.07753065,16.60812032,14.80851665,9.923921316,13.43657247,20.72656477,16.13588059,13.12382837,14.82531424,13.39882286,14.83204676,13.54690597,6.75157042,13.73790751,17.08007706,13.46596889,19.34262298,16.69573065,18.89032032,15.48126672,15.66706342,15.62707072,12.56836756,14.79335521,18.06379683,17.14823974,19.23011578,21.19768854,19.02107406,12.04365639,11.41000403,10.10090821,9.666898632,8.827170704,10.7289486,10.14307203,9.73528192,10.4582331
